Source,Target,ASD_mean,TC_mean,Difference
AAL_009,AAL_036,0.011158291525088059,0.011211673662103435,-5.3382137015375863e-05
AAL_079,AAL_042,0.011482578809731282,0.011535952510150431,-5.3373700419148684e-05
AAL_003,AAL_021,0.010879039646993972,0.01082567375606254,5.336589093143246e-05
AAL_055,AAL_067,0.010884571080215467,0.010831206138003108,5.336494221235867e-05
AAL_041,AAL_071,0.010960984091537122,0.011014326843005552,-5.334275146843051e-05
AAL_020,AAL_071,0.010779928704564515,0.010833263378729004,-5.333467416448849e-05
AAL_082,AAL_009,0.010177722537062235,0.01023103741388167,-5.331487681943525e-05
AAL_046,AAL_037,0.011156663545367554,0.011103358094305465,5.330545106208874e-05
AAL_057,AAL_062,0.011537545006403811,0.011484239837408953,5.330516899485806e-05
AAL_042,AAL_013,0.011168419749627257,0.011221703229744737,-5.328348011747995e-05
AAL_035,AAL_064,0.011036983665285839,0.011090248682196472,-5.326501691063287e-05
AAL_044,AAL_004,0.011213841125703393,0.01116057753415025,5.326359155314285e-05
AAL_002,AAL_005,0.010425419075032458,0.010372200299045141,5.321877598731678e-05
AAL_072,AAL_024,0.01237977609738835,0.01232656455198973,5.321154539861955e-05
AAL_046,AAL_080,0.011074791439514384,0.011021592811434056,5.319862808032816e-05
AAL_055,AAL_081,0.010572472041966314,0.01062563919778867,-5.316715582235655e-05
AAL_015,AAL_061,0.011186654253616037,0.01113349538314949,5.315887046654713e-05
AAL_027,AAL_020,0.010714995937469678,0.010768143407002129,-5.314746953245103e-05
AAL_053,AAL_050,0.01218106484032658,0.012127926600889,5.313823943757859e-05
AAL_040,AAL_061,0.010888403796980906,0.010941522602666696,-5.311880568579022e-05
AAL_045,AAL_076,0.010455092027162513,0.010508197020027537,-5.310499286502457e-05
AAL_071,AAL_007,0.011307413226120874,0.011254341327689274,5.307189843159997e-05
AAL_018,AAL_066,0.010683279647690874,0.010736306232605915,-5.302658491504117e-05
AAL_020,AAL_078,0.010921097786412535,0.010974115883889921,-5.30180974773857e-05
AAL_055,AAL_090,0.011668148639603939,0.011721146729758596,-5.299809015465659e-05
AAL_005,AAL_071,0.01160925991124768,0.01155626689021478,5.299302103290056e-05
AAL_083,AAL_090,0.012049360003752204,0.012102347747804066,-5.2987744051862656e-05
AAL_007,AAL_011,0.011744822246126004,0.01169184094096162,5.29813051643839e-05
AAL_022,AAL_002,0.010423910290671464,0.010476886856348875,-5.297656567741088e-05
AAL_002,AAL_054,0.010729838755682237,0.010676863896787611,5.297485889462633e-05
AAL_022,AAL_082,0.010876821011750616,0.010823857623889635,5.29633878609808e-05
AAL_032,AAL_020,0.010981438679493263,0.01103439915777362,-5.296047828035749e-05
AAL_051,AAL_036,0.010468607939556878,0.01052154889492036,-5.294095536348235e-05
AAL_066,AAL_049,0.010891890652780222,0.01083898436620129,5.290628657893259e-05
AAL_062,AAL_050,0.01103549315315536,0.010982589548911261,5.290360424409918e-05
AAL_002,AAL_072,0.010242652070398131,0.010189760240631424,5.2891829766707824e-05
AAL_021,AAL_050,0.010758320450719096,0.010811201879112211,-5.2881428393115534e-05
AAL_026,AAL_047,0.010584246932377672,0.01053137434577158,5.287258660609251e-05
AAL_007,AAL_087,0.010730628813736333,0.010677795850258163,5.2832963478169695e-05
AAL_014,AAL_017,0.011340690082193822,0.011287867262608213,5.2822819585608694e-05
AAL_011,AAL_005,0.011210755524663335,0.011157936733169827,5.28187914935075e-05
AAL_009,AAL_051,0.010953262249310302,0.010900444642319426,5.2817606990876106e-05
AAL_003,AAL_078,0.010751062146443715,0.01069827480172327,5.278734472044522e-05
AAL_008,AAL_025,0.01091976851845781,0.010972541782348683,-5.2773263890873445e-05
AAL_084,AAL_069,0.010651212844313083,0.010703968665292185,-5.2755820979102225e-05
AAL_066,AAL_051,0.01103320474234911,0.010980485543312862,5.271919903624897e-05
AAL_082,AAL_057,0.011264000951638844,0.01121129120281775,5.2709748821093416e-05
AAL_058,AAL_084,0.010595303016881913,0.010647996885715879,-5.269386883396607e-05
AAL_048,AAL_042,0.010913744278283965,0.01086108817282149,5.265610546247544e-05
AAL_007,AAL_057,0.010677388192624109,0.010730014499230656,-5.2626306606547504e-05
AAL_002,AAL_055,0.010680007889596188,0.010627386698651846,5.2621190944342894e-05
AAL_039,AAL_081,0.01067450379109026,0.010727124443513435,-5.2620652423176e-05
AAL_005,AAL_048,0.011002164823600115,0.011054773063909623,-5.260824030950753e-05
AAL_043,AAL_013,0.010896008803994738,0.010843426948205266,5.2581855789471735e-05
AAL_062,AAL_022,0.010387986599921416,0.01044056171703871,-5.257511711729418e-05
AAL_055,AAL_014,0.01060131464440089,0.01065383369921159,-5.251905481069852e-05
AAL_049,AAL_086,0.011012976551348837,0.0109604651746213,5.251137672753793e-05
AAL_047,AAL_075,0.010359584345904171,0.01041207841548967,-5.249406958549897e-05
AAL_073,AAL_046,0.01024266740339052,0.010295156380230971,-5.248897684045212e-05
AAL_080,AAL_016,0.010313814462154593,0.010366302013637559,-5.2487551482965564e-05
AAL_038,AAL_041,0.011748522635485627,0.011696046539501428,5.247609598419897e-05
AAL_021,AAL_005,0.011515755984438663,0.011568221882928541,-5.246589848987779e-05
AAL_066,AAL_038,0.010626276803768089,0.010678715324468412,-5.2438520700323274e-05
AAL_002,AAL_060,0.011721783948457267,0.01166934782532841,5.243612312885726e-05
AAL_065,AAL_083,0.011095486517645355,0.011043062851886743,5.242366575861253e-05
AAL_008,AAL_004,0.012849633850587102,0.012902047434271714,-5.2413583684612214e-05
AAL_046,AAL_018,0.010995253715584548,0.010942859720743768,5.239399484078047e-05
AAL_008,AAL_029,0.010950362303843483,0.010897983431760638,5.237887208284567e-05
AAL_027,AAL_059,0.01086973248877459,0.010922107482721877,-5.237499394728645e-05
AAL_054,AAL_020,0.010944604240835477,0.010892234003129728,5.237023770574868e-05
AAL_079,AAL_086,0.011346660120587828,0.011399023932758396,-5.236381217056836e-05
AAL_070,AAL_015,0.010913080500008969,0.010860759755665847,5.232074434312166e-05
AAL_041,AAL_035,0.010915883583948016,0.010968189762798935,-5.230617885091868e-05
AAL_020,AAL_025,0.010302597324515128,0.010354880171899613,-5.228284738448448e-05
AAL_052,AAL_017,0.01050991715433506,0.010457646425249559,5.22707290855004e-05
AAL_040,AAL_076,0.011533176194096351,0.011480914733878732,5.226146021761885e-05
AAL_064,AAL_009,0.010364594616584925,0.010312362019407098,5.22325971778273e-05
AAL_012,AAL_026,0.010238873338501932,0.010291105445945825,-5.223210744389334e-05
AAL_071,AAL_080,0.011047656886661664,0.011099882412322846,-5.222552566118248e-05
AAL_004,AAL_078,0.010529821985361412,0.010477606616174761,5.221536918665129e-05
AAL_045,AAL_079,0.010700509722272936,0.010648310376289613,5.219934598332289e-05
AAL_007,AAL_085,0.011167596209730603,0.011115404520710704,5.219168901989847e-05
AAL_065,AAL_054,0.01054296632591858,0.010595157081561704,-5.219075564312503e-05
AAL_031,AAL_062,0.010263712919500267,0.010315871316819422,-5.215839731915507e-05
AAL_021,AAL_065,0.011076252959254716,0.011128399717545243,-5.2146758290527034e-05
AAL_079,AAL_055,0.011182790598235069,0.01123491993344969,-5.21293352146214e-05
AAL_053,AAL_008,0.011256524620370733,0.011204395796780108,5.212882359062476e-05
AAL_018,AAL_052,0.011083202438556358,0.011031090998305725,5.211144025063334e-05
AAL_066,AAL_034,0.010878383987941422,0.010826281211789577,5.2102776151844235e-05
AAL_090,AAL_034,0.010309120980449595,0.01025702504362569,5.2095936823905176e-05
AAL_026,AAL_039,0.011245165139627762,0.011193095297360834,5.206984226692815e-05
AAL_048,AAL_030,0.010636582751718596,0.010584522207399309,5.2060544319287166e-05
AAL_025,AAL_021,0.012000473946508052,0.012052521652659914,-5.204770615186219e-05
AAL_010,AAL_087,0.011180468890656773,0.011128428057021007,5.2040833635766046e-05
AAL_013,AAL_039,0.010864297073318535,0.01091633074762064,-5.203367430210368e-05
AAL_054,AAL_013,0.010847183855839519,0.010795161227416016,5.2022628423503e-05
AAL_001,AAL_048,0.01051185450429081,0.01056387331845151,-5.2018814160699825e-05
AAL_090,AAL_057,0.010607606024903238,0.010659604777048155,-5.199875214491681e-05
AAL_026,AAL_074,0.010441320914472653,0.010389326921393794,5.199399307885891e-05
AAL_013,AAL_038,0.010594346269997012,0.010646335394687895,-5.198912469088317e-05
AAL_001,AAL_020,0.011496168999080984,0.011444180572946225,5.1988426134758764e-05
AAL_043,AAL_025,0.011193069472160732,0.011141108048539008,5.196142362172418e-05
AAL_031,AAL_018,0.010553093334564414,0.010605038122895634,-5.1944788331219696e-05
AAL_085,AAL_067,0.010885811924265746,0.010833897207292819,5.1914716972927336e-05
AAL_024,AAL_047,0.010816358256703004,0.010764450075164918,5.190818153808646e-05
AAL_069,AAL_075,0.01143794097046121,0.011489829256502038,-5.188828604082811e-05
AAL_031,AAL_058,0.010418740883230781,0.01047062262356577,-5.188174033498964e-05
AAL_041,AAL_045,0.010753139274385877,0.010701270462025335,5.1868812360541736e-05
AAL_087,AAL_030,0.010471801022784067,0.010523666962796345,-5.1865940012277983e-05
AAL_046,AAL_089,0.011009793891770463,0.01095793068769478,5.186320407568265e-05
AAL_054,AAL_001,0.010997122625271097,0.010945272065754564,5.185055951653292e-05
AAL_080,AAL_042,0.010766447376475757,0.0108182803674534,-5.1832990977643614e-05
AAL_003,AAL_082,0.010342870389198901,0.010394693504806339,-5.1823115607438006e-05
AAL_014,AAL_075,0.011267333263610927,0.01121553359899864,5.179966461228702e-05
AAL_041,AAL_051,0.010611948129346864,0.010663709048616235,-5.176091926937035e-05
AAL_016,AAL_039,0.010732848847953554,0.010784602987466764,-5.1754139513209355e-05
AAL_061,AAL_027,0.010998093787755849,0.011049838660391182,-5.1744872635333186e-05
AAL_069,AAL_024,0.011046186921337986,0.011097921908974056,-5.173498763606961e-05
AAL_007,AAL_023,0.01163013708881206,0.011681868907332272,-5.1731818520210984e-05
AAL_028,AAL_086,0.011152247283368921,0.011203975721768499,-5.172843839957794e-05
AAL_040,AAL_059,0.011013057267961975,0.01106477837556645,-5.172110760447504e-05
AAL_027,AAL_001,0.010830345052159112,0.010881972092460314,-5.162704030120188e-05
AAL_006,AAL_021,0.011694313576206183,0.011745933408643265,-5.161983243708208e-05
AAL_010,AAL_078,0.011218333246711737,0.011166731300058939,5.1601946652797895e-05
AAL_057,AAL_038,0.01102217056382543,0.01107377020951832,-5.1599645692889176e-05
AAL_084,AAL_054,0.010701278923079371,0.01064973766395531,5.1541259124061184e-05
AAL_001,AAL_060,0.011183403024418104,0.011131864540260423,5.153848415768124e-05
AAL_008,AAL_001,0.011228734157724768,0.011177216057963762,5.151809976100541e-05
AAL_044,AAL_013,0.011009410682381092,0.010957906387801798,5.150429457929408e-05
AAL_050,AAL_073,0.011010986671217868,0.01095948451968192,5.1502151535948865e-05
AAL_073,AAL_031,0.010918691621010756,0.010970186490667222,-5.149486965646578e-05
AAL_064,AAL_020,0.01116935420049052,0.011117883088996186,5.147111149433371e-05
AAL_050,AAL_013,0.010845357390980307,0.010793909784082888,5.1447606897419076e-05
AAL_073,AAL_062,0.01075356097247165,0.010702115083783496,5.144588868815497e-05
AAL_061,AAL_069,0.011437530935797682,0.011386106262173014,5.1424673624667766e-05
AAL_085,AAL_034,0.010618684996460747,0.010670089246081212,-5.140424962046461e-05
AAL_033,AAL_057,0.01138682465435157,0.011438221065211977,-5.139641086040689e-05
AAL_010,AAL_020,0.011216651865193604,0.011268047038142203,-5.1395172948599105e-05
AAL_017,AAL_012,0.010981379128578637,0.01103275684320897,-5.1377714630334095e-05
AAL_086,AAL_003,0.011055917373627551,0.011004550877043391,5.1366496584159815e-05
AAL_056,AAL_065,0.010238150411293421,0.010289510411600913,-5.1360000307492173e-05
AAL_021,AAL_024,0.011382070342158405,0.011330711176947093,5.1359165211312466e-05
AAL_046,AAL_005,0.011104064251288261,0.011155417720526088,-5.135346923782619e-05
AAL_023,AAL_011,0.01157445959850318,0.011523113359533084,5.134623897009617e-05
AAL_010,AAL_024,0.011621082842381846,0.011672416960741982,-5.133411836013603e-05
AAL_090,AAL_080,0.010331670178546228,0.010383003490697361,-5.1333312151133695e-05
AAL_062,AAL_023,0.009996003228534237,0.010047327858804916,-5.132463027067956e-05
AAL_022,AAL_016,0.011319538968432153,0.011370846338422216,-5.130736999006333e-05
AAL_025,AAL_050,0.010793657408247137,0.01084496356805708,-5.1306159809942284e-05
AAL_011,AAL_038,0.010518757536864052,0.010570053020422868,-5.1295483558816066e-05
AAL_070,AAL_090,0.01107447774300718,0.011023201646916475,5.127609609070424e-05
AAL_083,AAL_043,0.011727145811319988,0.011675883916486286,5.126189483370229e-05
AAL_077,AAL_020,0.011155575790450487,0.011104316150228824,5.125964022166356e-05
AAL_087,AAL_075,0.01101835616108062,0.011069602233637356,-5.1246072556736244e-05
AAL_036,AAL_055,0.011653437515975446,0.011602201533709507,5.1235982265938895e-05
AAL_064,AAL_035,0.010200612959412172,0.01014939808141135,5.121487800082217e-05
AAL_049,AAL_047,0.012507548414441383,0.012558759885745369,-5.121147130398608e-05
AAL_025,AAL_037,0.011145935117259111,0.011094726668324128,5.120844893498344e-05
AAL_013,AAL_057,0.01084691234346893,0.01079571681795064,5.119552551829075e-05
AAL_021,AAL_048,0.010961309732057346,0.010910125128074408,5.1184603982937574e-05
AAL_017,AAL_062,0.010992408349998614,0.010941262474796612,5.114587520200185e-05
AAL_068,AAL_080,0.010421275077626491,0.010370150421082825,5.112465654366627e-05
AAL_009,AAL_058,0.01079402228172582,0.010742899427934556,5.112285379126405e-05
AAL_039,AAL_006,0.01085683485516944,0.010907928644224225,-5.109378905478537e-05
AAL_074,AAL_050,0.010773757900485499,0.010722704529854707,5.105337063079224e-05
AAL_041,AAL_042,0.012027883249470312,0.011976864431561814,5.101881790849777e-05
AAL_082,AAL_083,0.010682872500525326,0.010631863083274429,5.100941725089646e-05
AAL_058,AAL_049,0.010703275360278467,0.010652287867816891,5.098749246157559e-05
AAL_015,AAL_062,0.010681818625451917,0.010732803701725847,-5.09850762739298e-05
AAL_087,AAL_068,0.011106214300992016,0.011055253818168978,5.0960482823037695e-05
AAL_061,AAL_021,0.010785744804092962,0.010836702466436266,-5.095766234330425e-05
AAL_004,AAL_087,0.01064580600334602,0.010594859104557309,5.094689878871149e-05
AAL_088,AAL_043,0.01090923125226783,0.010960145338112603,-5.0914085844773124e-05
AAL_049,AAL_079,0.010742917957389329,0.010692030783030887,5.0887174358442075e-05
AAL_067,AAL_039,0.010745907892894924,0.010695021068007123,5.0886824887800414e-05
AAL_067,AAL_059,0.01193434379907309,0.01198522554752105,-5.088174844795901e-05
AAL_019,AAL_035,0.0104970970732343,0.01054797573454179,-5.08786613074904e-05
AAL_060,AAL_019,0.01127814501324971,0.011227271720656094,5.087329259361589e-05
AAL_002,AAL_037,0.010457343642767042,0.010406524610818911,5.0819031948130464e-05
AAL_080,AAL_026,0.010304377360555988,0.010355180471433008,-5.080311087701968e-05
AAL_045,AAL_071,0.010513956871472744,0.010564751696608794,-5.0794825136049604e-05
AAL_083,AAL_069,0.011901788383674545,0.011952570884513944,-5.0782500839398684e-05
AAL_056,AAL_010,0.010418036490933508,0.010468803175144988,-5.076668421147984e-05
AAL_089,AAL_008,0.011368636648831332,0.0113179040379434,5.073261088793177e-05
AAL_009,AAL_012,0.011209274429238887,0.011158544671890458,5.0729757348429855e-05
AAL_032,AAL_002,0.010440618673371326,0.01049133704480699,-5.071837143566342e-05
AAL_067,AAL_027,0.01063782930907467,0.010587115926903767,5.0713382170903404e-05
AAL_026,AAL_027,0.01173593402784477,0.011685240819643509,5.069320820126101e-05
AAL_002,AAL_073,0.010834314066391343,0.010783626150256647,5.068791613469653e-05
AAL_022,AAL_014,0.01064337418279332,0.010694053262083909,-5.0679079290589374e-05
AAL_056,AAL_052,0.012031793353569686,0.011981134194298358,5.065915927132854e-05
AAL_059,AAL_009,0.01157273912929699,0.011522099301773621,5.0639827523369166e-05
AAL_011,AAL_046,0.010479244715971952,0.010529876862266667,-5.06321462947143e-05
AAL_014,AAL_069,0.010867827581878528,0.010918454114560307,-5.062653268177869e-05
AAL_056,AAL_090,0.011568641333848748,0.011619258817590348,-5.0617483741599925e-05
AAL_059,AAL_077,0.011191065532640897,0.011241670526915389,-5.060499427449183e-05
AAL_079,AAL_004,0.010973632749583986,0.011024231128117287,-5.059837853330085e-05
AAL_053,AAL_083,0.01135746988420112,0.0113068797831278,5.059010107332125e-05
AAL_068,AAL_085,0.01118953128814952,0.011138972396460863,5.0558891688657834e-05
AAL_051,AAL_077,0.01036080244419157,0.010411347736311019,-5.054529211944922e-05
AAL_053,AAL_016,0.011393473010000765,0.011342953969135178,5.051904086558756e-05
AAL_038,AAL_047,0.011238313869087614,0.011187799774091829,5.051409499578531e-05
AAL_050,AAL_033,0.011369373854329316,0.011419840221739289,-5.0466367409972984e-05
AAL_034,AAL_047,0.010198057424197467,0.010248518558149747,-5.046113395227973e-05
AAL_084,AAL_074,0.010850703731800119,0.010901159442794826,-5.045571099470715e-05
AAL_044,AAL_014,0.01111931225651095,0.011068865830175781,5.044642633516942e-05
AAL_088,AAL_004,0.011397323129364314,0.01144776611170609,-5.044298234177687e-05
AAL_089,AAL_074,0.010997372014750527,0.011047810131207885,-5.043811645735752e-05
AAL_059,AAL_031,0.01062998605462221,0.010680398910720059,-5.041285609784854e-05
AAL_064,AAL_012,0.011025405112797251,0.010975003321065796,5.040179173145497e-05
AAL_014,AAL_013,0.012439129913910331,0.012388767371827704,5.0362542082627026e-05
AAL_072,AAL_073,0.012030626852144925,0.011980276279817001,5.035057232792399e-05
AAL_066,AAL_069,0.010383093025153264,0.01043344005276784,-5.034702761457649e-05
AAL_044,AAL_059,0.011278513263767729,0.011328832794064032,-5.0319530296303455e-05
AAL_065,AAL_035,0.011687008588391746,0.01173731505353161,-5.030646513986409e-05
AAL_041,AAL_061,0.010656875546257466,0.010707172791637647,-5.0297245380180947e-05
AAL_066,AAL_032,0.010858154592987819,0.01080785856972779,5.029602326002934e-05
AAL_062,AAL_076,0.010717391937923355,0.010667100449372314,5.029148855104082e-05
AAL_078,AAL_001,0.011296629975350875,0.01134689864945175,-5.026867410087496e-05
AAL_063,AAL_074,0.011654622287640715,0.01160437135816212,5.025092947859473e-05
AAL_023,AAL_009,0.011797973683151679,0.011747724799527128,5.0248883624551266e-05
AAL_003,AAL_018,0.010143874830001185,0.010194063440852661,-5.018861085147666e-05
AAL_030,AAL_082,0.011994505975729762,0.01204468344543915,-5.017746970938791e-05
AAL_080,AAL_023,0.010275016910929838,0.010325190638915334,-5.017372798549538e-05
AAL_051,AAL_071,0.010292947700279009,0.010343119502067566,-5.017180178855732e-05
AAL_016,AAL_077,0.010542505723225255,0.010492349970189128,5.0155753036126155e-05
AAL_033,AAL_014,0.01077455459918795,0.010724407525978077,5.014707320987258e-05
AAL_020,AAL_011,0.011002624594471138,0.010952478156843345,5.0146437627792556e-05
AAL_004,AAL_027,0.010608790609507989,0.010558677650063712,5.0112959444277225e-05
AAL_004,AAL_069,0.010462454175894968,0.01051256114445978,-5.01069685648111e-05
AAL_009,AAL_031,0.011115766299538251,0.01116584909261752,-5.008279307926883e-05
AAL_071,AAL_089,0.01093644412775707,0.010986508263122504,-5.006413536543311e-05
AAL_009,AAL_059,0.011323181140180836,0.011273145883646852,5.003525653398365e-05
AAL_018,AAL_050,0.011290670191455219,0.011240658532855824,5.001165859939462e-05
AAL_005,AAL_082,0.010901290260685178,0.010951300040719378,-5.000978003420059e-05
AAL_045,AAL_021,0.01062543978755418,0.010675447452212534,-5.000766465835388e-05
AAL_081,AAL_033,0.011158991378182784,0.01120899857319984,-5.0007195017055805e-05
AAL_040,AAL_043,0.011354397389337294,0.011304412961523822,4.9984427813471594e-05
AAL_045,AAL_037,0.010592968692668738,0.010542986230467153,4.9982462201584796e-05
AAL_036,AAL_083,0.01175062983042091,0.011700656228044785,4.997360237612471e-05
AAL_003,AAL_051,0.011100425090417903,0.01115039717082498,-4.997208040707739e-05
AAL_063,AAL_037,0.011423841954614872,0.011373874474843738,4.9967479771134e-05
AAL_046,AAL_042,0.011155068685308609,0.01110510187450029,4.99668108083183e-05
AAL_048,AAL_063,0.010448707588032907,0.010498653066624187,-4.9945478591280346e-05
AAL_085,AAL_056,0.010657000240002178,0.01070692188224337,-4.9921642241192166e-05
AAL_009,AAL_064,0.010748916333461674,0.010699010278484218,4.990605497745548e-05
AAL_078,AAL_030,0.012012721805506919,0.011962840379800454,4.9881425706464755e-05
AAL_047,AAL_088,0.01046414301993373,0.010414290891280837,4.985212865289343e-05
AAL_016,AAL_084,0.011400156437506916,0.011449985816224337,-4.9829378717421505e-05
AAL_029,AAL_030,0.012336130319640804,0.01228631756247643,4.9812757164374374e-05
AAL_035,AAL_014,0.01112920448828775,0.011179009849949746,-4.980536166199548e-05
AAL_046,AAL_034,0.01157975556432373,0.011629549206393973,-4.9793642070241825e-05
AAL_070,AAL_027,0.010942543538398722,0.010892752393913772,4.9791144484950464e-05
AAL_013,AAL_077,0.011151687120700367,0.011101919965860121,4.97671548402457e-05
AAL_016,AAL_042,0.010852809368561093,0.010902536060041736,-4.9726691480643515e-05
AAL_088,AAL_061,0.010567904849990439,0.010617620561262663,-4.9715711272223934e-05
AAL_019,AAL_010,0.010584385872571768,0.010634094892675172,-4.970902010340353e-05
AAL_080,AAL_013,0.010563403258545913,0.01061310968535118,-4.970642680526653e-05
AAL_027,AAL_055,0.011110551949813325,0.01116023054369552,-4.967859388219434e-05
AAL_056,AAL_049,0.011830168183192484,0.011780490943926292,4.9677239266191636e-05
AAL_082,AAL_067,0.010495739827792231,0.010545364000993982,-4.96241732017514e-05
AAL_029,AAL_090,0.010441040815228326,0.01039142663320226,4.9614182026066e-05
AAL_006,AAL_043,0.010839025042234706,0.010789457313420608,4.9567728814097975e-05
AAL_010,AAL_069,0.011056094291086635,0.011105637336450239,-4.954304536360435e-05
AAL_015,AAL_059,0.011007059158550369,0.010957538577781126,4.952058076924254e-05
AAL_016,AAL_045,0.010260021660285883,0.010210503322573809,4.9518337712073715e-05
AAL_071,AAL_022,0.011545401767023608,0.011495894819461087,4.950694756252101e-05
AAL_059,AAL_054,0.011448190147534777,0.011398700791556693,4.94893559780836e-05
AAL_001,AAL_022,0.010112679424162349,0.010162096757155199,-4.9417332992849825e-05
AAL_076,AAL_079,0.011330009245066943,0.0113794085368625,-4.9399291795556785e-05
AAL_027,AAL_023,0.011845729504831327,0.011796332294902494,4.939720992883263e-05
AAL_055,AAL_060,0.01093090638024812,0.010881539346377547,4.936703387057283e-05
AAL_054,AAL_075,0.010913271743517656,0.010863910761959944,4.9360981557711875e-05
AAL_004,AAL_068,0.011048238587159758,0.010998912518451143,4.9326068708615764e-05
AAL_071,AAL_009,0.0112355598845543,0.011186234042898893,4.932584165540793e-05
AAL_062,AAL_087,0.010353124398005824,0.010303802968513581,4.932142949224359e-05
AAL_014,AAL_054,0.01099541387719731,0.010946100519937706,4.9313357259604326e-05
AAL_084,AAL_083,0.011824773873290064,0.011775481690266735,4.929218302332852e-05
AAL_060,AAL_056,0.011575359650131347,0.011526070077610076,4.928957252127095e-05
AAL_054,AAL_036,0.010854180951992799,0.010804910531669633,4.9270420323165726e-05
AAL_059,AAL_050,0.011709336054105407,0.01175859797671992,-4.926192261451266e-05
AAL_031,AAL_066,0.010786914648726964,0.010737671884280577,4.9242764446387824e-05
AAL_043,AAL_012,0.011010909086873388,0.010961672443683922,4.923664318946634e-05
AAL_041,AAL_028,0.010938841105303448,0.010988076859923361,-4.9235754619913336e-05
AAL_031,AAL_051,0.010591223865795212,0.010640434703556243,-4.9210837761031606e-05
AAL_057,AAL_022,0.010912972936231611,0.010962152839742287,-4.917990351067589e-05
AAL_058,AAL_033,0.011268678198878964,0.011219505098169998,4.9173100708966785e-05
AAL_075,AAL_020,0.011203206486554228,0.011154045538038533,4.916094851569429e-05
AAL_010,AAL_086,0.011252382000048574,0.011203239496251934,4.9142503796640105e-05
AAL_058,AAL_075,0.010713439186016081,0.010762578747685879,-4.9139561669797605e-05
AAL_061,AAL_005,0.011532428994790738,0.011581558235008131,-4.912924021739304e-05
AAL_014,AAL_065,0.010897299895683924,0.010946405177968311,-4.9105282284387514e-05
AAL_062,AAL_067,0.011090092770914491,0.011139193517398598,-4.9100746484107005e-05
AAL_013,AAL_049,0.011139959982461017,0.01109085950732379,4.9100475137226277e-05
AAL_055,AAL_047,0.011298932827627048,0.0113480180044365,-4.9085176809451556e-05
AAL_070,AAL_048,0.011066952640684241,0.01101788031468838,4.907232599586121e-05
AAL_047,AAL_012,0.010424632760178711,0.01037557568243952,4.905707773919174e-05
AAL_014,AAL_034,0.011205628936171021,0.011156576780357372,4.905215581364926e-05
AAL_049,AAL_082,0.010844470035587238,0.010795419365537373,4.9050670049864686e-05
AAL_070,AAL_062,0.011072577482773962,0.011121601127457826,-4.9023644683864054e-05
AAL_007,AAL_035,0.010926113119667284,0.010975123738994817,-4.901061932753234e-05
AAL_083,AAL_067,0.0115870566576974,0.011636066654923536,-4.90099972261359e-05
AAL_067,AAL_053,0.010922814410928095,0.01097177007644629,-4.895566551819594e-05
AAL_075,AAL_049,0.010519242152953759,0.010470287151006109,4.8955001947650206e-05
AAL_052,AAL_061,0.0106659228913486,0.010616984047346907,4.8938844001693294e-05
AAL_076,AAL_041,0.011449850653895201,0.011400912234342423,4.893841955277804e-05
AAL_057,AAL_042,0.01118299989706367,0.011231920272851404,-4.8920375787733436e-05
AAL_066,AAL_074,0.010421192954079462,0.010372275283222755,4.891767085670774e-05
AAL_014,AAL_035,0.010630803007600654,0.010679701285404396,-4.889827780374216e-05
AAL_007,AAL_077,0.011096560356453953,0.01104766464614247,4.889571031148343e-05
AAL_016,AAL_037,0.010685772553452441,0.010636886103406882,4.888645004555957e-05
AAL_081,AAL_058,0.011470911025396015,0.011422025763126963,4.888526226905221e-05
AAL_008,AAL_038,0.010794573750060339,0.010745692217061597,4.888153299874125e-05
AAL_019,AAL_043,0.010487411095577681,0.010438549459424268,4.886163615341367e-05
AAL_056,AAL_021,0.010696111911605312,0.010744964283320212,-4.885237171490045e-05
AAL_077,AAL_069,0.01085700038780705,0.010905849832865796,-4.884944505874518e-05
AAL_044,AAL_078,0.011463613502092214,0.011414792679860338,4.88208222318761e-05
AAL_076,AAL_085,0.010903388297615143,0.010952208979198566,-4.882068158342315e-05
AAL_089,AAL_085,0.012521548674274713,0.012570365158743954,-4.88164844692409e-05
AAL_011,AAL_041,0.010823744970063368,0.010872546128152173,-4.8801158088805294e-05
AAL_080,AAL_032,0.010614278935230313,0.010663068774745571,-4.878983951525813e-05
AAL_048,AAL_055,0.011220659539262708,0.011171897561300924,4.876197796178407e-05
AAL_020,AAL_054,0.010600523330653325,0.010649269802620629,-4.8746471967304333e-05
AAL_015,AAL_079,0.010815089273974936,0.01076635123500901,4.8738038965927266e-05
AAL_032,AAL_054,0.01075484949307373,0.010803582125965034,-4.8732632891304584e-05
AAL_041,AAL_004,0.010516287902226815,0.010565016753786698,-4.872885155988299e-05
AAL_063,AAL_050,0.011298756164888669,0.011250029567619856,4.8726597268813204e-05
AAL_061,AAL_083,0.010906898018577669,0.010858176010325736,4.8722008251933166e-05
AAL_039,AAL_003,0.010698362544147123,0.010649674558184727,4.8687985962395444e-05
AAL_017,AAL_087,0.010444405303599361,0.010493091859903289,-4.8686556303927445e-05
AAL_018,AAL_082,0.012996190448458761,0.013044876240600575,-4.868579214181365e-05
AAL_002,AAL_082,0.011009741618305955,0.010961067627089344,4.867399121661134e-05
AAL_018,AAL_027,0.010725179846342811,0.010773841349440384,-4.866150309757247e-05
AAL_016,AAL_002,0.010880470496769518,0.010929104872047901,-4.8634375278383546e-05
